"code_site";"code_station";"date_obs_elab";"resultat_obs_elab";"date_prod";"code_statut";"libelle_statut";"code_methode";"libelle_methode";"code_qualification";"libelle_qualification";"longitude";"latitude";"grandeur_hydro_elab"
"F7000001";"F700000103";"2024-02-02";"515322.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-03";"484231.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-04";"473426.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-05";"466034.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-06";"432760.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-07";"429521.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-08";"459342.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-09";"548879.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-10";"598728.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-11";"615965.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-12";"698625.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-13";"694655.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-14";"656048.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-15";"648972.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-16";"637464.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-17";"626240.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-18";"626814.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-19";"620863.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-20";"595616.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-21";"578204.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-22";"629216.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-23";"849467.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-24";"969964.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-25";"948013.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-26";"898062.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-27";"946477.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-28";"986505.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-02-29";"1021584.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-01";"1009159.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-02";"1009702.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-03";"1038444.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-04";"1065402.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-05";"1127981.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-06";"1117551.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-07";"1040218.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-08";"937952.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-09";"867515.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-10";"809200.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-11";"836070.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-12";"891203.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-13";"916971.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-14";"928082.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-15";"805526.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-16";"739670.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-17";"723251.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-18";"682248.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-19";"663005.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-20";"683155.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-21";"689640.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-22";"639523.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-23";"628955.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-24";"601090.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-25";"577050.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-26";"569449.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-27";"566103.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-28";"556441.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-29";"556171.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-30";"649265.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-03-31";"770120.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-01";"795818.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-02";"836933.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-03";"891891.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-04";"997457.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-05";"1154917.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-06";"1191992.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-07";"1035668.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-08";"896149.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-09";"875593.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-10";"932199.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-11";"928120.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-12";"890658.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-13";"829420.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-14";"798329.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-15";"734528.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-16";"692232.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-17";"635623.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-18";"616075.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-19";"582900.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-20";"569420.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-21";"546917.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-22";"513121.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-23";"500735.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-24";"484013.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-25";"456574.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-26";"420301.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-27";"416848.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-28";"412591.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-29";"397162.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-04-30";"360713.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-01";"360162.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-02";"413775.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-03";"422338.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-04";"429962.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-05";"434956.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-06";"535216.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-07";"571287.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-08";"651364.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-09";"682454.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-10";"685798.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-11";"630852.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-12";"601783.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-13";"606033.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-14";"628721.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-15";"617193.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-16";"603024.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-17";"600663.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-18";"590242.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-19";"575627.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-20";"555489.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-21";"549241.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-22";"579433.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-23";"562317.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-24";"528845.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-25";"527639.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-26";"493917.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-27";"460445.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-28";"426490.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-29";"437677.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-30";"442650.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-05-31";"458870.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-01";"465682.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-02";"452620.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-03";"456291.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-04";"441699.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-05";"407834.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-06";"386419.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-07";"355157.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-08";"337137.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-09";"330028.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-10";"304141.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-11";"302608.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-12";"287541.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-13";"285368.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-14";"266489.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-15";"263355.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-16";"277071.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-17";"280399.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-18";"304192.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-19";"309354.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-20";"343806.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
"F7000001";"F700000103";"2024-06-21";"498419.0";"2025-04-24T14:09:01Z";"16";"Donnée validée";"8";"Calculée";"20";"Bonne";"2.3655106354242985";"48.84468961972986";"QmnJ"
